# N2 enrichment batch 9 (801~900)
	おおげさ	과장	명사	관용 명사	おおげさに表現するのは良くない。	과장해서 표현하는 것은 좋지 않다.	おおげさな反応に驚いた。	과장된 반응에 놀랐다.
生じる	しょうじる	생기다	동사	生 + じる	問題が生じた。	문제가 생겼다.	新しい疑問が生じる。	새로운 의문이 생긴다.
反省	はんせい	반성	명사	反 + 省	過去を反省した。	과거를 반성했다.	失敗を反省する。	실패를 반성한다.
頂上	ちょうじょう	정상	명사	頂 + 上	山の頂上に到達した。	산 정상에 도달했다.	頂上からの景色は素晴らしい。	정상에서의 경치는 훌륭하다.
分解	ぶんかい	분해	명사	分 + 解	時計を分解して修理した。	시계를 분해해 수리했다.	問題を分解して考える。	문제를 분해해 생각한다.
略す	りゃくす	줄이다	동사	略 + す	名前を略して呼ぶ。	이름을 줄여서 부른다.	説明を略して伝えた。	설명을 줄여서 전했다.
覆う	おおう	덮다	동사	覆(엎을 복)	布で机を覆う。	천으로 책상을 덮는다.	雪が町を覆っている。	눈이 마을을 덮고 있다.
破る	やぶる	찢다, 파기하다	동사	破(깨뜨릴 파)	契約を破ることはできない。	계약을 파기할 수는 없다.	紙を破って捨てた。	종이를 찢어 버렸다.
限定	げんてい	한정	명사	限 + 定	数量限定の商品だ。	수량 한정 상품이다.	会員限定のイベントだ。	회원 한정 이벤트다.
一斉に	いっせいに	일제히	부사	一 + 斉	生徒たちは一斉に立ち上がった。	학생들은 일제히 일어섰다.	花火が一斉に上がった。	불꽃이 일제히 올랐다.
散らかす	ちらかす	어지르다, 흩뜨리다	동사	散 + らかす	部屋を散らかしてしまった。	방을 어질러 버렸다.	物を散らかすのはやめて。	물건을 흩뜨리는 것은 그만해.
論争	ろんそう	논쟁	명사	論 + 争	激しい論争になった。	격렬한 논쟁이 되었다.	論争が長引いている。	논쟁이 길어지고 있다.
演説	えんぜつ	연설	명사	演 + 説	候補者が演説をした。	후보자가 연설을 했다.	彼の演説に感動した。	그의 연설에 감동했다.
	きっぱり	단호히	부사	의태어 (단호한 모양)	きっぱり断った。	단호히 거절했다.	きっぱりした態度を示す。	단호한 태도를 보인다.
保存	ほぞん	보존	명사	保 + 存	データを保存した。	데이터를 저장했다.	食品を冷蔵で保存する。	식품을 냉장 보관한다.
鈍い	にぶい	둔하다	い형용사	鈍(둔할 둔)	彼は反応が鈍い。	그는 반응이 둔하다.	鈍い痛みが続く。	둔한 통증이 계속된다.
日課	にっか	일과	명사	日 + 課	散歩を日課にしている。	산책을 일과로 하고 있다.	毎日の日課を決める。	매일의 일과를 정한다.
多彩	たさい	다채	명사	多 + 彩	多彩な行事が行われた。	다채로운 행사가 열렸다.	彼の趣味は多彩だ。	그의 취미는 다채롭다.
乗り継ぐ	のりつぐ	다른 탈것으로 갈아타다	동사	乗り + 継ぐ	新幹線からバスに乗り継ぐ。	신칸센에서 버스로 갈아탄다.	飛行機を乗り継いで現地に着いた。	비행기를 갈아타고 현지에 도착했다.
初歩	しょほ	초보	명사	初 + 歩	初歩から学び直したい。	초보부터 다시 배우고 싶다.	初歩的なミスをした。	초보적인 실수를 했다.
	だらしない	단정하지 못하다	い형용사	관용 형용사	服装がだらしない。	복장이 단정치 못하다.	だらしない態度は嫌われる。	단정치 못한 태도는 미움받는다.
特殊	とくしゅ	특수	명사	特 + 殊	特殊な技術が必要だ。	특수한 기술이 필요하다.	特殊なケースとして扱う。	특수한 케이스로 다룬다.
	しみる	번지다, 스며들다	동사	관용 동사	インクがしみてしまった。	잉크가 번져 버렸다.	寒さが体にしみる。	추위가 몸에 스며든다.
充満	じゅうまん	충만	명사	充 + 満	部屋にガスが充満している。	방에 가스가 충만해 있다.	喜びで心が充満した。	기쁨으로 마음이 가득 찼다.
	めくる	넘기다	동사	관용 동사	本のページをめくった。	책의 페이지를 넘겼다.	カレンダーをめくる季節だ。	달력을 넘기는 계절이다.
初期	しょき	초기	명사	初 + 期	プロジェクトの初期段階だ。	프로젝트의 초기 단계다.	初期費用が高い。	초기 비용이 비싸다.
打ち明ける	うちあける	털어놓다, 고백하다	동사	打ち + 明ける	友達に悩みを打ち明けた。	친구에게 고민을 털어놓았다.	彼女に気持ちを打ち明ける。	그녀에게 마음을 고백한다.
欠陥	けっかん	결함	명사	欠 + 陥	製品に欠陥が見つかった。	제품에 결함이 발견되었다.	欠陥のない車を選ぶ。	결함이 없는 차를 고른다.
引用	いんよう	인용	명사	引 + 用	論文に引用文を入れた。	논문에 인용문을 넣었다.	名言を引用する。	명언을 인용한다.
	ほっと	긴장이 풀려 안심하는 모양	부사	의태어	試験が終わってほっとした。	시험이 끝나서 안심했다.	無事を聞いてほっとする。	무사를 듣고 안심한다.
展開	てんかい	전개	명사	展 + 開	話の展開が予想外だった。	이야기의 전개가 예상 밖이었다.	新事業を展開する。	새 사업을 전개한다.
妥当	だとう	타당	명사	妥 + 当	妥当な意見だと思う。	타당한 의견이라고 생각한다.	妥当な金額を提示した。	타당한 금액을 제시했다.
	かばう	편들다, 두둔하다	동사	관용 동사	弟をかばう。	동생을 두둔한다.	友達をかばって発言した。	친구를 편들어 발언했다.
急激	きゅうげき	급격	명사	急 + 激	急激な変化に対応する。	급격한 변화에 대응한다.	気温が急激に上がった。	기온이 급격히 올랐다.
漏れる	もれる	새다	동사	漏(샐 루)	水道から水が漏れる。	수도에서 물이 샌다.	情報が漏れた可能性がある。	정보가 샜을 가능성이 있다.
傾向	けいこう	경향	명사	傾 + 向	若者の購買傾向を分析する。	젊은이들의 구매 경향을 분석한다.	最近の傾向を調べる。	최근의 경향을 조사한다.
温厚	おんこう	온후, 다정다감함	명사	温 + 厚	彼の温厚な性格に惹かれた。	그의 온후한 성격에 끌렸다.	温厚な人柄で慕われている。	온후한 인품으로 사랑받고 있다.
世代	せだい	세대	명사	世 + 代	若い世代の意見を聞く。	젊은 세대의 의견을 듣는다.	世代間のギャップを感じる。	세대 간 갭을 느낀다.
頑固	がんこ	완고	명사	頑 + 固	彼は頑固な性格だ。	그는 완고한 성격이다.	頑固な汚れを落とす。	완고한 때를 제거한다.
打ち合わせ	うちあわせ	협의	명사	打ち + 合わせ	会議の前に打ち合わせをする。	회의 전에 협의를 한다.	クライアントとの打ち合わせ。	클라이언트와의 협의.
	ベテラン	베테랑, 고수	명사	외래어 (veteran)	彼はベテランの料理人だ。	그는 베테랑 요리사다.	ベテランの技を学ぶ。	베테랑의 기술을 배운다.
荒れる	あれる	거칠어지다, 황폐해지다	동사	荒(거칠 황)	肌が荒れている。	피부가 거칠어져 있다.	庭が荒れたまま放置された。	정원이 황폐한 채 방치됐다.
早期	そうき	조기	명사	早 + 期	早期の発見が大切だ。	조기 발견이 중요하다.	早期退職を選んだ。	조기 퇴직을 선택했다.
偉大	いだい	위대	명사	偉 + 大	偉大な業績を残した。	위대한 업적을 남겼다.	偉大な指導者だった。	위대한 지도자였다.
印	しるし	표시	명사	印(도장 인)	大事な箇所に印をつけた。	중요한 부분에 표시를 했다.	賛成のしるしに手を挙げる。	찬성의 표시로 손을 든다.
	さまたげる	방해하다	동사	관용 동사	成長をさまたげる要因だ。	성장을 방해하는 요인이다.	彼の話をさまたげるな。	그의 말을 방해하지 마.
腫れる	はれる	붓다	동사	腫(부어오를 종)	足が腫れて痛い。	다리가 부어 아프다.	目が腫れている。	눈이 부어 있다.
上達	じょうたつ	기능이 향상됨, 숙달	명사	上 + 達	日本語が上達した。	일본어가 늘었다.	練習で上達する。	연습으로 숙달된다.
暮れ	くれ	저물 때	명사	暮 + れ	年の暮れに大掃除をする。	연말에 대청소를 한다.	夕暮れの空が美しい。	저물녘 하늘이 아름답다.
残高	ざんだか	잔액	명사	残 + 高	口座の残高を確認した。	계좌 잔액을 확인했다.	残高が足りなくて困った。	잔액이 부족해 곤란했다.
共有	きょうゆう	공유	명사	共 + 有	情報を共有する。	정보를 공유한다.	経験を共有する仲間。	경험을 공유하는 동료.
	はきはき	확실한 모양	부사	의태어	はきはきと答える。	확실하게 대답한다.	はきはきした性格だ。	확실한 성격이다.
鑑賞	かんしょう	감상	명사	鑑 + 賞	映画鑑賞が趣味だ。	영화 감상이 취미다.	音楽鑑賞をする時間。	음악 감상을 하는 시간.
