# N2 enrichment batch 4 (301~400)
日本式	にほんしき	일본식	명사	日本 + 式(법 식)	日本式の家に住みたい。	일본식 집에 살고 싶다.	日本式のビジネスマナーを学ぶ。	일본식 비즈니스 매너를 배운다.
再開発	さいかいはつ	재개발	명사	再(두 재) + 開発(개발)	駅前が再開発される。	역 앞이 재개발된다.	再開発で街が大きく変わった。	재개발로 거리가 크게 변했다.
未使用	みしよう	미사용	명사	未(아닐 미) + 使用(사용)	未使用の商品をオークションに出した。	미사용 상품을 경매에 내놓았다.	未使用のチケットを返金した。	미사용 티켓을 환불했다.
主成分	しゅせいぶん	주성분	명사	主(주인 주) + 成分(성분)	この薬の主成分は何ですか。	이 약의 주성분은 무엇입니까?	商品の主成分を確認する。	상품의 주성분을 확인한다.
勉強づけ	べんきょうづけ	공부 몰입	명사	勉強(공부) + づけ(절임 → 몰입)	試験前は勉強づけの毎日だ。	시험 전에는 공부 몰입의 나날이다.	子供を勉強づけにするのは良くない。	아이를 공부 몰입으로 만드는 것은 좋지 않다.
初年度	しょねんど	초년도	명사	初(처음 초) + 年度(연도)	初年度の売上が好調だ。	초년도 매출이 호조다.	初年度から黒字を達成した。	초년도부터 흑자를 달성했다.
前社長	ぜんしゃちょう	전 사장	명사	前(앞 전) + 社長(사장)	前社長の方針を引き継いだ。	전 사장의 방침을 이어받았다.	前社長は引退した。	전 사장은 은퇴했다.
会員制	かいいんせい	회원제	명사	会員(회원) + 制(제도)	このジムは会員制だ。	이 헬스장은 회원제다.	会員制の限定イベントに参加した。	회원제 한정 이벤트에 참가했다.
家族連れ	かぞくづれ	가족 동반	명사	家族(가족) + 連れ(동반)	遊園地は家族連れで賑わう。	유원지는 가족 동반으로 북적인다.	家族連れで温泉に行った。	가족 동반으로 온천에 갔다.
真後ろ	まうしろ	바로 뒤	명사	真(참 진) + 後ろ(뒤)	真後ろから声をかけられた。	바로 뒤에서 누군가 말을 걸었다.	真後ろの席が空いていた。	바로 뒤 좌석이 비어 있었다.
住宅街	じゅうたくがい	주택가	명사	住宅(주택) + 街(거리)	静かな住宅街に住んでいる。	조용한 주택가에 살고 있다.	住宅街に新しいカフェができた。	주택가에 새 카페가 생겼다.
不正確	ふせいかく	부정확	명사	不(아닐 부) + 正確(정확)	不正確な情報が広まっている。	부정확한 정보가 퍼지고 있다.	不正確な計算結果を訂正した。	부정확한 계산 결과를 정정했다.
低カロリー	ていカロリー	저칼로리	명사	低 + カロリー	低カロリーのお菓子を選んだ。	저칼로리 과자를 골랐다.	低カロリーの食事を心がけている。	저칼로리 식사를 신경 쓰고 있다.
会社員風	かいしゃいんふう	회사원풍	명사	会社員 + 風	会社員風の男性が話しかけてきた。	회사원풍의 남성이 말을 걸어 왔다.	会社員風のスーツを着る。	회사원풍의 정장을 입는다.
スキー場	スキーじょう	스키장	명사	スキー + 場(장소)	冬休みにスキー場へ行った。	겨울 방학에 스키장에 갔다.	スキー場が今シーズンも開業した。	스키장이 이번 시즌도 개장했다.
来学期	らいがっき	다음 학기	명사	来(올 래) + 学期(학기)	来学期から留学生が増える。	다음 학기부터 유학생이 늘어난다.	来学期は新しい授業を受ける。	다음 학기에는 새 수업을 듣는다.
進学率	しんがくりつ	진학률	명사	進学(진학) + 率(비율)	高校の進学率が公表された。	고등학교 진학률이 공개되었다.	進学率の向上を目指す。	진학률 향상을 목표로 한다.
副大臣	ふくだいじん	부대신(차관)	명사	副(버금 부) + 大臣(대신)	彼は副大臣に任命された。	그는 부대신으로 임명되었다.	副大臣が記者会見を行った。	부대신이 기자 회견을 했다.
学年別	がくねんべつ	학년별	명사	学年 + 別(나눌 별)	学年別にクラスを分けた。	학년별로 반을 나눴다.	学年別のイベントを開催する。	학년별 이벤트를 개최한다.
無計画	むけいかく	무계획	명사	無(없을 무) + 計画(계획)	無計画な行動は危険だ。	무계획한 행동은 위험하다.	無計画に旅行に出かけた。	무계획하게 여행을 떠났다.
送信元	そうしんもと	송신원	명사	送信(송신) + 元(근원)	メールの送信元を確認する。	메일 송신원을 확인한다.	不明な送信元のメールは開かない。	불명의 송신원 메일은 열지 않는다.
働き手	はたらきて	일 손	명사	働き(일) + 手(사람)	農村では働き手が不足している。	농촌에서는 일손이 부족하다.	若い働き手を募集している。	젊은 일손을 모집하고 있다.
メリカ流	メリカりゅう	아메리카류, 미국식	명사	アメリカ + 流(방식)	アメリカ流のビジネスを学ぶ。	미국식 비즈니스를 배운다.	アメリカ流の生活に慣れた。	미국식 생활에 익숙해졌다.
別れ際	わかれぎわ	헤어질 때	명사	別れ(이별) + 際(때)	別れ際に握手を交わした。	헤어질 때 악수를 나눴다.	別れ際の言葉が心に残る。	헤어질 때의 말이 마음에 남는다.
前町長	ぜんちょうちょう	전 읍장	명사	前(앞 전) + 町長(읍장)	前町長が引退の挨拶をした。	전 읍장이 은퇴 인사를 했다.	前町長の業績が高く評価された。	전 읍장의 업적이 높이 평가되었다.
頼みづらい	たのみづらい	부탁하기 어렵다	い형용사	頼み + づらい(어렵다)	先輩には頼みづらい話だ。	선배에게는 부탁하기 어려운 이야기다.	忙しそうで頼みづらい。	바빠 보여서 부탁하기 어렵다.
政治色	せいじしょく	정치색	명사	政治 + 色(특색)	政治色の強い発言は控えたい。	정치색이 강한 발언은 자제하고 싶다.	政治色を出さない番組だ。	정치색을 드러내지 않는 프로그램이다.
都会育ち	とかいそだち	도시에서 자람	명사	都会(도시) + 育ち(자람)	彼は都会育ちで田舎暮らしに憧れる。	그는 도시에서 자라 시골 생활을 동경한다.	都会育ちの彼女は虫が苦手だ。	도시에서 자란 그녀는 벌레를 싫어한다.
一仕事	ひとしごと	한 가지 일	명사	一(한 일) + 仕事(일)	出かける前に一仕事終えた。	외출 전에 한 가지 일을 마쳤다.	朝から一仕事して疲れた。	아침부터 한 일을 해서 피곤하다.
ボール状	ボールじょう	볼형, 동그란 모양	명사	ボール + 状(모양 상)	生地をボール状にして焼く。	반죽을 볼형으로 만들어 굽는다.	材料をボール状にこねる。	재료를 동그랗게 반죽한다.
別会場	べつかいじょう	다른 회장	명사	別(다를 별) + 会場(회장)	別会場で説明会を開いた。	다른 회장에서 설명회를 열었다.	別会場へのご案内をする。	다른 회장으로의 안내를 한다.
現社長	げんしゃちょう	현재 사장	명사	現(나타날 현) + 社長(사장)	現社長は若くして就任した。	현 사장은 젊은 나이에 취임했다.	現社長の経営方針が支持された。	현 사장의 경영 방침이 지지받았다.
同意見	どういけん	같은 의견	명사	同(같을 동) + 意見(의견)	私も彼と同意見だ。	나도 그와 같은 의견이다.	同意見の人を集めて議論する。	같은 의견의 사람들을 모아 논의한다.
食べ頃	たべごろ	먹기에 적당한 때, 제철	명사	食べ + 頃(때 경)	桃が食べ頃を迎えた。	복숭아가 먹기 좋은 때를 맞았다.	冬は鍋が食べ頃の季節だ。	겨울은 전골이 제철인 계절이다.
仮登録	かりとうろく	가등록, 임시 등록	명사	仮(거짓 가) + 登録(등록)	まずは仮登録だけ済ませた。	우선 가등록만 마쳤다.	仮登録から本登録へ移行する。	가등록에서 본등록으로 이행한다.
異分野	いぶんや	다른 분야	명사	異(다를 이) + 分野(분야)	異分野の人と交流が増えた。	다른 분야 사람과의 교류가 늘었다.	異分野からの転職を考えている。	다른 분야로의 전직을 고려하고 있다.
写真付き	しゃしんつき	사진 첨부	명사	写真 + 付き(붙음)	写真付きのメニューが分かりやすい。	사진 첨부 메뉴가 알기 쉽다.	写真付きの履歴書を提出した。	사진 첨부 이력서를 제출했다.
現制度	げんせいど	현재 제도	명사	現(나타날 현) + 制度(제도)	現制度の見直しを検討中だ。	현 제도의 재검토를 검토 중이다.	現制度では対応できない。	현 제도로는 대응할 수 없다.
用心深い	ようじんぶかい	조심성이 많다	い형용사	用心(조심) + 深い(깊다)	彼はとても用心深い性格だ。	그는 매우 조심성이 많은 성격이다.	用心深く周囲を見渡した。	조심스럽게 주위를 살폈다.
貴財団	きざいだん	귀재단	명사	貴(귀할 귀) + 財団(재단)	貴財団のご支援に感謝します。	귀재단의 지원에 감사드립니다.	貴財団の活動を尊敬しています。	귀재단의 활동을 존경합니다.
無回答	むかいとう	무회답, 무응답	명사	無(없을 무) + 回答(회답)	アンケートで無回答が多かった。	설문에서 무응답이 많았다.	無回答の項目はカウントしない。	무응답 항목은 집계하지 않는다.
日本風	にほんふう	일본풍	명사	日本 + 風	日本風の庭園を作った。	일본풍의 정원을 만들었다.	日本風のアレンジを加える。	일본풍의 어레인지를 더한다.
壁際	かべぎわ	벽가, 벽 옆	명사	壁(벽) + 際(가)	壁際に本棚を置いた。	벽가에 책장을 두었다.	壁際の席を予約した。	벽 옆 자리를 예약했다.
対抗心	たいこうしん	대항심	명사	対抗(대항) + 心(마음)	彼に強い対抗心を持っている。	그에게 강한 대항심을 가지고 있다.	対抗心がチームを成長させた。	대항심이 팀을 성장시켰다.
諸手続き	しょてつづき	여러 수속	명사	諸(여러 제) + 手続き(수속)	引っ越しの諸手続きを終えた。	이사의 여러 수속을 끝냈다.	諸手続きが煩雑だ。	여러 수속이 번잡하다.
二人連れ	ふたりづれ	두사람 일행	명사	二人 + 連れ(동반)	二人連れの女性が入店した。	두 사람 일행 여성이 입점했다.	二人連れの席を案内した。	두 사람 일행의 자리를 안내했다.
主原料	しゅげんりょう	주원료	명사	主 + 原料(원료)	この製品の主原料は大豆だ。	이 제품의 주원료는 콩이다.	主原料の価格が高騰している。	주원료의 가격이 급등하고 있다.
読書離れ	どくしょばなれ	독서 기피	명사	読書 + 離れ(떨어짐)	若者の読書離れが進んでいる。	젊은이들의 독서 기피가 진행되고 있다.	読書離れを食い止めたい。	독서 기피를 막고 싶다.
決定権	けっていけん	결정권	명사	決定 + 権(권리 권)	最終的な決定権は社長にある。	최종 결정권은 사장에게 있다.	決定権を持つ人を呼ぶ。	결정권을 가진 사람을 부른다.
名選手	めいせんしゅ	명선수	명사	名(이름 명) + 選手(선수)	彼は伝説の名選手だ。	그는 전설의 명선수다.	名選手が引退を表明した。	명선수가 은퇴를 표명했다.
最接近	さいせっきん	최접근	명사	最 + 接近(접근)	台風が日本に最接近する。	태풍이 일본에 최접근한다.	最接近のタイミングを観測した。	최접근 타이밍을 관측했다.
私宛て	わたしあて	내 앞	명사	私 + 宛て(앞)	私宛ての荷物が届いた。	내 앞으로 짐이 도착했다.	私宛ての手紙を確認した。	내 앞 편지를 확인했다.
	のんびり	한가로이	부사	의태어 (느긋한 모양)	週末はのんびり過ごしたい。	주말은 한가로이 보내고 싶다.	温泉でのんびり休んだ。	온천에서 한가로이 쉬었다.
徐々に	じょじょに	서서히	부사	徐(천천히 서): 천천히	気温が徐々に上がっている。	기온이 서서히 올라가고 있다.	徐々に体力が回復してきた。	서서히 체력이 회복되고 있다.
	マイペース	마이 페이스	명사	외래어 (자기만의 속도)	彼はマイペースで仕事を進める。	그는 마이페이스로 일을 진행한다.	マイペースな性格は長所でもある。	마이페이스인 성격은 장점이기도 하다.
上昇	じょうしょう	상승	명사	上(위 상) + 昇(오를 승)	気温が上昇している。	기온이 상승하고 있다.	株価が上昇に転じた。	주가가 상승으로 돌아섰다.
評判	ひょうばん	평판	명사	評(평할 평) + 判(판단할 판)	この店は評判がいい。	이 가게는 평판이 좋다.	彼の評判は社内で高い。	그의 평판은 사내에서 높다.
	シーズン	시즌	명사	외래어 (계절, 시기)	スキーシーズンが始まった。	스키 시즌이 시작되었다.	シーズン中は混雑する。	시즌 중에는 붐빈다.
尽きる	つきる	다하다, 소진되다	동사	尽(다할 진): 모두 사용함	話題が尽きない楽しい時間だった。	화제가 끊이지 않는 즐거운 시간이었다.	力が尽きてしまった。	힘이 다했다.
温厚な	おんこうな	온후한, 다정다감한	な형용사	温(따뜻할 온) + 厚(두터울 후)	温厚な人柄で慕われている。	온후한 성격으로 사랑받고 있다.	温厚な態度で対応する。	온후한 태도로 대응한다.
発揮	はっき	발휘	명사	発(필 발) + 揮(휘두를 휘)	実力を十分に発揮した。	실력을 충분히 발휘했다.	能力を発揮する場が必要だ。	능력을 발휘할 무대가 필요하다.
相次ぐ	あいつぐ	잇따르다, 이어지다	동사	相(서로 상) + 次ぐ(잇다)	事故が相次いで発生した。	사고가 잇따라 발생했다.	問題が相次ぎ対応に追われた。	문제가 잇따라 대응에 쫓겼다.
	あいまいな	애매한	な형용사	의태어 (모호한 모양)	あいまいな返事しかもらえなかった。	애매한 대답밖에 받지 못했다.	あいまいな表現は誤解を招く。	애매한 표현은 오해를 부른다.
通じる	つうじる	통하다	동사	通(통할 통): 길이 트임	彼には英語が通じる。	그에게는 영어가 통한다.	心が通じ合う友人だ。	마음이 통하는 친구다.
有効	ゆうこう	유효	명사	有(있을 유) + 効(효과 효)	このパスポートは十年有効だ。	이 여권은 10년 유효하다.	時間を有効に使いたい。	시간을 유효하게 쓰고 싶다.
含む	ふくむ	포함하다	동사	含(머금을 함): 입에 담음	税を含む金額を表示する。	세금을 포함한 금액을 표시한다.	彼の発言は皮肉を含んでいる。	그의 발언은 빈정거림을 담고 있다.
解消	かいしょう	해소	명사	解(풀 해) + 消(사라질 소)	ストレスを解消する方法を探す。	스트레스를 해소할 방법을 찾는다.	問題は完全に解消された。	문제는 완전히 해소되었다.
	ぶらぶら	어슬렁어슬렁	부사	의태어 (목적 없이 거니는 모양)	公園をぶらぶら歩いた。	공원을 어슬렁어슬렁 걸었다.	週末はぶらぶら散歩する。	주말에는 어슬렁어슬렁 산책한다.
改善	かいぜん	개선	명사	改(고칠 개) + 善(착할 선)	環境改善のために努力する。	환경 개선을 위해 노력한다.	業務プロセスを改善した。	업무 프로세스를 개선했다.
活気	かっき	활기	명사	活(살 활) + 気(기운 기)	活気のある街が好きだ。	활기 있는 거리를 좋아한다.	彼女の登場で会場に活気が出た。	그녀의 등장으로 회장에 활기가 돌았다.
迫る	せまる	다가오다, 임박하다	동사	迫(닥칠 박): 가까이 다가옴	締め切りが迫っている。	마감이 임박해 있다.	危険が刻々と迫る。	위험이 시시각각 다가온다.
詰まる	つまる	가득 차다, 막히다	동사	詰(꽂을 힐): 빽빽이 채움	引き出しに服が詰まっている。	서랍에 옷이 가득 차 있다.	鼻が詰まって息苦しい。	코가 막혀 숨이 답답하다.
割と	わりと	비교적	부사	割(나눌 할): 나누어 봤을 때 → 비교적	今日は割と暖かい。	오늘은 비교적 따뜻하다.	割とうまくいった。	비교적 잘 풀렸다.
反映	はんえい	반영	명사	反(돌이킬 반) + 映(비칠 영)	意見を計画に反映させた。	의견을 계획에 반영시켰다.	時代の変化を反映している。	시대의 변화를 반영하고 있다.
視野	しや	시야	명사	視(볼 시) + 野(들 야)	広い視野で物事を考える。	넓은 시야로 사물을 생각한다.	経験が視野を広げた。	경험이 시야를 넓혀 주었다.
	ぼんやり	희미하게, 멍하게	부사	의태어 (또렷하지 않은 모양)	ぼんやりと景色を眺めた。	멍하니 풍경을 바라봤다.	ぼんやりして話を聞き逃した。	멍하니 있다가 이야기를 놓쳤다.
	さっぱり	전혀	부사	의태어 (말끔히, 전혀)	試験の結果はさっぱりだった。	시험 결과는 전혀 좋지 않았다.	味がさっぱりしている。	맛이 산뜻하다.
強み	つよみ	강점	명사	強(강할 강) + み(접미)	彼の強みは語学力だ。	그의 강점은 어학력이다.	強みを生かして仕事をする。	강점을 살려 일을 한다.
機能	きのう	기능	명사	機(틀 기) + 能(능할 능)	新しい機能が追加された。	새로운 기능이 추가되었다.	この機械は多機能だ。	이 기계는 다기능이다.
散らかる	ちらかる	흩어지다, 어질러지다	동사	散(흩을 산): 흩어짐	部屋が散らかっている。	방이 어질러져 있다.	物が散らかったままだ。	물건이 흩어진 채다.
偏る/片寄る	かたよる/かたよる	치우치다, 편중되다	동사	偏(치우칠 편): 한쪽으로 기움	栄養が偏らないように食べる。	영양이 치우치지 않도록 먹는다.	意見が一方に偏っている。	의견이 한쪽에 치우쳐 있다.
辞退	じたい	사퇴	명사	辞(말씀 사) + 退(물러날 퇴)	賞の辞退を申し出た。	상의 사퇴를 표명했다.	出馬を辞退した。	출마를 사퇴했다.
着々と	ちゃくちゃくと	착착, 순조롭게	부사	着(붙을 착): 차곡차곡 진행	計画は着々と進んでいる。	계획은 착착 진행되고 있다.	準備が着々と整っている。	준비가 착착 진행되고 있다.
得る	える	얻다	동사	得(얻을 득): 손에 넣음	貴重な経験を得た。	귀중한 경험을 얻었다.	信頼を得るのは難しい。	신뢰를 얻는 것은 어렵다.
	いらいらする	초조해하다	동사	의태어 (안절부절못하는 모양)	遅刻するかもとイライラした。	지각할까 봐 초조해졌다.	待たされてイライラする。	기다리게 되어 짜증이 난다.
	ぐち	푸념, 넋두리	명사	의성/의태어 → 불평	彼は仕事のぐちばかり言う。	그는 일 푸념만 늘어놓는다.	友達にぐちを聞いてもらった。	친구에게 푸념을 들어 달라고 했다.
