# N2 enrichment batch 13 (1257~1356)
～以上だ	～いじょうだ	~이상이다	문법		予想以上だ。	예상 이상이다.	私の力以上だ。	내 힘 이상이다.
	こんな	이러한	연체사	지시사	こんな日もある。	이런 날도 있다.	こんな話を聞いた。	이런 이야기를 들었다.
	すると	그랬더니, 그러자<접속사>	접속사	관용 접속사	すると彼が現れた。	그러자 그가 나타났다.	するとドアが開いた。	그러자 문이 열렸다.
～ではないのか	～ではないのか	~가 아닌 것일까?	문법		それは間違いではないのか。	그것은 잘못이 아닐까?	彼が嘘をついたのではないのか。	그가 거짓말을 한 게 아닐까?
	こういう	이러한	연체사	지시사	こういう場面では冷静になる。	이런 상황에서는 침착해진다.	こういう人は信頼できる。	이런 사람은 신뢰할 수 있다.
確かに	たしかに	아마, 틀림없이	부사	確 + か	確かに彼の言う通りだ。	확실히 그의 말 그대로다.	確かに見ました。	틀림없이 봤습니다.
～のだろう	～のだろう	~인 것이겠지	문법		彼は疲れているのだろう。	그는 피곤한 것이겠지.	そういうことだったのだろう。	그런 거였겠지.
ご存じだろうか	ごぞんじだろうか	알고 계시는 것일까?<존경>	관용	존경어	皆さんはご存じだろうか。	여러분은 알고 계실까요?	彼はご存じだろうか。	그는 알고 계실까?
	しかし	그러나	접속사	관용 접속사	しかし結果は違った。	그러나 결과는 달랐다.	しかし努力は無駄ではない。	그러나 노력은 헛되지 않다.
	こうして	이렇게 해서	부사	관용 부사	こうして物事は進む。	이렇게 일이 진행된다.	こうして決まった。	이렇게 결정되었다.
	さらに	게다가, 더욱이	부사	관용 부사	さらに努力する必要がある。	더욱 노력할 필요가 있다.	さらに難しい問題が出た。	게다가 어려운 문제가 나왔다.
	それには	그렇게 하기 위해서는	관용	관용 표현	それには時間が必要だ。	그렇게 하기 위해서는 시간이 필요하다.	それには努力が要る。	그렇게 하기 위해서는 노력이 필요하다.
どのくらいの長さが要るのでしょう	どのくらいのながさがいるのでしょう	어느 정도의 길이가 필요한 것일까요?	관용구	どのくらい + 長さ + 要る	どのくらいの長さが要るのでしょう。	어느 정도의 길이가 필요한 것일까요?	コードはどのくらいの長さが要るのでしょう。	선은 어느 정도의 길이가 필요한 것일까요?
そんな大きな翼	そんなおおきなつばさ	그러한 커다란 날개	관용구	そんな + 大きな + 翼	そんな大きな翼を持つ鳥は珍しい。	그러한 커다란 날개를 가진 새는 드물다.	そんな大きな翼で空を飛ぶ。	그런 큰 날개로 하늘을 난다.
こうして見てみると	こうしてみてみると	이렇게 보면	관용구	こうして + 見る	こうして見てみると違う印象だ。	이렇게 보면 다른 인상이다.	こうして見てみると問題が分かる。	이렇게 보면 문제가 보인다.
難しそうです	むずかしそうです	어려울 것 같습니다	관용구	難しい + そうだ	この問題は難しそうです。	이 문제는 어려울 것 같습니다.	試験は難しそうです。	시험은 어려울 것 같습니다.
道路	どうろ	도로	명사	道 + 路	道路が混んでいる。	도로가 막히고 있다.	新しい道路ができた。	새 도로가 생겼다.
	また	또, 다시	부사	관용 부사	またお会いしましょう。	또 만나요.	また忘れてしまった。	또 잊어 버렸다.
～工夫も見られる	～くふうもみられる	~하는 고안(궁리)도 볼 수 있다	관용구	工夫 + 見られる	新しい工夫も見られる商品だ。	새로운 궁리도 볼 수 있는 상품이다.	省エネの工夫も見られる。	에너지 절약 궁리도 볼 수 있다.
支えてくれているわけだ	ささえてくれているわけだ	지탱해주고 있는 것이다	관용구	支える + くれる + わけだ	彼が支えてくれているわけだ。	그가 지탱해 주고 있는 것이다.	家族が支えてくれているわけだ。	가족이 지탱해 주고 있는 것이다.
挙げよう	あげよう	들어보자	관용구	挙げる + よう	具体例を挙げよう。	구체적 예를 들어 보자.	問題を挙げよう。	문제를 들어 보자.
	そこで	그래서	접속사	관용 접속사	そこで彼が登場した。	그래서 그가 등장했다.	そこで方針を変えた。	그래서 방침을 바꿨다.
活用して	かつようして	활용해서	부사	活用 + して	時間を活用して勉強する。	시간을 활용해 공부한다.	資料を活用してプレゼンする。	자료를 활용해 발표한다.
～してみるのも悪くない	～してみるのもわるくない	~해 보는 것도 나쁘지 않다	문법		挑戦してみるのも悪くない。	도전해 보는 것도 나쁘지 않다.	試してみるのも悪くない。	시도해 보는 것도 나쁘지 않다.
増えているそうです	ふえているそうです	늘고 있다고 합니다	관용구	増える + そうだ	利用者が増えているそうです。	이용자가 늘고 있다고 합니다.	需要が増えているそうです。	수요가 늘고 있다고 합니다.
	ただ	다만	접속사	관용 접속사	賛成だ。ただ条件がある。	찬성이다. 다만 조건이 있다.	ただ、注意が必要だ。	다만 주의가 필요하다.
下がるというわけです	さがるというわけです	내려간다고 하는 것입니다	관용구	下がる + わけだ	気温が下がるというわけです。	기온이 내려간다는 것입니다.	価格が下がるというわけです。	가격이 내려간다고 하는 것입니다.
そのような理由が	そのようなりゆうが	그러한 이유가	관용구	そのような + 理由	そのような理由が背景にある。	그러한 이유가 배경에 있다.	そのような理由が考えられる。	그러한 이유가 고려된다.
納得させられました	なっとくさせられました	납득했습니다 〈사역수동〉	관용구	納得 + させられる	彼の説明に納得させられました。	그의 설명에 납득했습니다.	データに納得させられました。	데이터에 납득했습니다.
学び始めた	まなびはじめた	배우기 시작했다	관용구	学ぶ + 始める	日本語を学び始めた。	일본어를 배우기 시작했다.	新しい技術を学び始めた。	새로운 기술을 배우기 시작했다.
	わかれば	알면	관용	わかる + ば	わかれば簡単だ。	알면 간단하다.	わかればすぐ解ける。	알면 바로 풀린다.
命じられたことである	めいじられたことである	명령을 받았던 것이다	관용구	命じる + される	それは命じられたことである。	그것은 명령을 받았던 것이다.	私は命じられたことを行った。	나는 명령받은 일을 했다.
日本地図	にほんちず	일본 지도	명사	日本 + 地図	日本地図を見ながら計画を立てる。	일본 지도를 보면서 계획을 세운다.	教室に日本地図が飾ってある。	교실에 일본 지도가 걸려 있다.
ご存じでしょうか	ごぞんじでしょうか	알고 계신가요?	관용	존경어	皆さんはご存じでしょうか。	여러분은 알고 계신가요?	先生はご存じでしょうか。	선생님은 알고 계신가요?
得られるのだそうです	えられるのだそうです	얻을 수 있는 것이라고 합니다	관용구	得られる + そうだ	貴重な経験が得られるのだそうです。	귀중한 경험을 얻을 수 있다고 합니다.	新しい知識が得られるのだそうです。	새로운 지식을 얻을 수 있다고 합니다.
貢献できるようになりたいです	こうけんできるようになりたいです	공헌할 수 있게 되고 싶다	관용구	貢献 + できる + ようになりたい	社会に貢献できるようになりたいです。	사회에 공헌할 수 있게 되고 싶습니다.	会社に貢献できるようになりたいです。	회사에 공헌할 수 있게 되고 싶습니다.
気になるもの	きになるもの	신경 쓰이는 것	관용구	気になる + もの	最近気になるものがある。	최근 신경 쓰이는 것이 있다.	私の気になるものを紹介する。	내가 신경 쓰이는 것을 소개한다.
この取り組みは	このとりくみは	이 대책은	관용구	この + 取り組み	この取り組みは効果的だ。	이 대책은 효과적이다.	この取り組みは多くの人に支持された。	이 대책은 많은 사람에게 지지받았다.
期待できるそうだ	きたいできるそうだ	기대할 수 있다고 한다	관용구	期待 + そうだ	成果が期待できるそうだ。	성과를 기대할 수 있다고 한다.	新製品は期待できるそうだ。	신제품은 기대할 수 있다고 한다.
思えなかったからだ	おもえなかったからだ	생각하지 못했기 때문이다	관용구	思える 부정 + から	成功するとは思えなかったからだ。	성공할 거라 생각하지 못했기 때문이다.	可能だとは思えなかったからだ。	가능할 거라 생각하지 못했기 때문이다.
	ところが	그런데, 그러나	접속사	관용 접속사	ところが結果は違った。	그런데 결과는 달랐다.	ところが彼は来なかった。	그런데 그는 오지 않았다.
楽しむものだ	たのしむものだ	즐기는 것이다	관용구	楽しむ + ものだ	旅は楽しむものだ。	여행은 즐기는 것이다.	人生は楽しむものだ。	인생은 즐기는 것이다.
どんな表現	どんなひょうげん	어떤 표현	관용구	どんな + 表現	どんな表現が適切だろうか。	어떤 표현이 적절할까?	どんな表現を選ぶか悩む。	어떤 표현을 고를지 고민한다.
増えてきました	ふえてきました	늘어왔습니다, 늘어났습니다	관용구	増える + てきた	最近、外国人観光客が増えてきました。	최근 외국인 관광객이 늘어났습니다.	要望が増えてきました。	요청이 늘어났습니다.
同じ	おなじ	같은	연체사	同 + じ	彼と同じ意見だ。	그와 같은 의견이다.	同じ場所で待ち合わせる。	같은 장소에서 만나기로 한다.
試してみてはいかがでしょうか	ためしてみてはいかがでしょうか	시험해 보는 것은 어떨까요?	관용구	試す + みる + いかが	新しい方法を試してみてはいかがでしょうか。	새로운 방법을 시험해 보는 것은 어떨까요?	料理を試してみてはいかがでしょうか。	요리를 시험해 보는 것은 어떨까요?
問題である	もんだいである	문제이다	관용구	問題 + である	環境破壊が大きな問題である。	환경 파괴가 큰 문제다.	教育が問題である。	교육이 문제다.
	つくられているというだけではない	만들어진다는 것만이 아니다	관용구	つくる + される + だけ	商品は機能だけでつくられているというだけではない。	상품은 기능만으로 만들어지는 것만이 아니다.	伝統だけでつくられているというだけではない。	전통만으로 만들어지는 것은 아니다.
このような駐輪場	このようなちゅうりんじょう	이러한 자전거(를 세워) 두는 곳	관용구	このような + 駐輪場	このような駐輪場が市内に増えている。	이러한 자전거 보관소가 시내에 늘고 있다.	このような駐輪場は便利だ。	이러한 자전거 보관소는 편리하다.
～するために～	～するために	~하기 위해서	문법		勉強するために留学する。	공부하기 위해 유학한다.	成功するために努力する。	성공하기 위해 노력한다.
～されています	～されています	~로 여겨지고 있습니다	문법		この方法は有効だとされています。	이 방법은 유효하다고 여겨지고 있습니다.	古くから利用されています。	예부터 이용되고 있습니다.
	そのため	그 때문에	접속사	관용 접속사	雨が降った。そのため試合は中止だ。	비가 왔다. 그 때문에 시합은 중지다.	事故が起きた。そのため遅延した。	사고가 났다. 그 때문에 지연되었다.
いいものだと思いました	いいものだとおもいました	좋다고 생각했습니다	관용구	いい + もの + 思う	この経験はいいものだと思いました。	이 경험은 좋다고 생각했습니다.	新しい挑戦はいいものだと思いました。	새로운 도전은 좋다고 생각했습니다.
～するようにしてください	～するようにしてください	~하도록 해 주세요	문법		時間を守るようにしてください。	시간을 지키도록 해 주세요.	早めに来るようにしてください。	일찍 오도록 해 주세요.
(負担を)かけることもあります	(ふたんをかけることもあります(	(부담을)주는 경우도 있습니다	관용구	負担 + かける	お客様に負担をかけることもあります。	손님께 부담을 드리는 경우도 있습니다.	近隣に負担をかけることもあります。	이웃에 부담을 주는 경우도 있습니다.
疲れてしまっては	つかれてしまっては	지쳐버리면	관용구	疲れる + てしまう	疲れてしまっては元も子もない。	지쳐 버리면 본전도 못 찾는다.	疲れてしまっては集中できない。	지쳐 버리면 집중할 수 없다.
そんな紅葉	そんなこうよう	그런 단풍	관용구	そんな + 紅葉	そんな紅葉を見たことがない。	그런 단풍을 본 적이 없다.	そんな紅葉が広がる景色だ。	그런 단풍이 펼쳐지는 풍경이다.
	はじまらないのです	시작되지 않는 것입니다	관용구	始まる 부정 + のです	何事も話し合わなければはじまらないのです。	무엇이든 의논하지 않으면 시작되지 않는 것입니다.	行動しなければはじまらないのです。	행동하지 않으면 시작되지 않는 것입니다.
感じるようになりました	かんじるようになりました	느끼게 되었습니다	관용구	感じる + ようになる	最近、変化を感じるようになりました。	최근 변화를 느끼게 되었습니다.	幸せを感じるようになりました。	행복을 느끼게 되었습니다.
例えば	たとえば	예를 들면	접속사	관용 접속사	例えば、リンゴ。	예를 들면 사과.	例えば、こんな場合だ。	예를 들면 이런 경우다.
感動していた	かんどうしていた	감동했었다	관용구	感動 + していた	彼は映画に感動していた。	그는 영화에 감동했다.	音楽に感動していた。	음악에 감동했다.
	やってみて	해 보고	관용	やる + てみる	まずやってみて。	우선 해 보고.	やってみて分かることもある。	해 봐야 알 수 있는 것도 있다.
